personId,playerName,games_played,avg_minutes,avg_fga,avg_fgm,fg_pct,ts_pct,net_rating,pie,usg_pct,pct_ast,pct_reb,impact_score,predicted_pie,playerName_key,playerName_shooting,team,pos,games,minutes,fg_pct_total,avg_shot_distance,freq_rim,freq_short_paint,freq_mid,freq_long_mid,freq_3p,fg_rim,fg_short_paint,fg_mid,fg_long_mid,fg_3p,defensive_profile,most_taken_shot,best_made_shot,scorer_profile,profile_description,defensive_description,rk,playerName_pbp,age_pbp,team_pbp,pos_pbp,games_pbp,games_started_pbp,minutes_pbp,pg_pct,sg_pct,sf_pct,pf_pct,c_pct,on_court_per_100,on_off_per_100,bad_pass_turnovers,lost_ball_turnovers,Fouls Committed_Shoot,Fouls Committed_Off.,Fouls Drawn_Shoot,Fouls Drawn_Off.,points_generated_by_assists,and_ones,shots_blocked_against,awards,scoring_value,offensive_creation,lineup_defensive_impact,spacing_value,playmaking_value,rebounding_value,rim_size_value,offense_scaled,defense_scaled,spacing_scaled,playmaking_scaled,rebounding_scaled,lineup_score,lineup_role,headshot_url
2544,LeBron James,33,33.13939393939393,16.181818181818183,8.181818181818182,0.5034848484848484,0.5844848484848485,-2.0303030303030303,0.14693939393939395,0.27145454545454545,0.3705454545454545,0.19918181818181818,7.364090909090908,0.13313559627758006,lebron james,LeBron James,LAL,SF,60.0,1989.0,0.515,11.9,0.292,0.235,0.123,0.086,0.264,0.784,0.5,0.425,0.38,0.317,Disruptive Defender,at the rim,at the rim,On-Ball Creator,"LeBron James profiles as an on-ball creator. They combine scoring volume with creation stats, meaning they likely generate offense for themselves and others. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",81.0,LeBron James,41.0,LAL,SF,60.0,60.0,1989.0,0.0,22.0,59.0,19.0,0.0,3.1,2.3,104.0,53.0,28.0,18.0,151.0,3.0,1008.0,35.0,45.0,AS,16.363636363636363,1024.3636363636363,0.4047545454545454,0.264,1008.0,0.19918181818181818,0.0,0.6111483002550974,0.6117849187242609,0.2755741127348643,0.6090634441087613,0.37613892563677354,0.5372619036678873,Wing,
201142,Kevin Durant,47,36.62127659574468,18.02127659574468,9.170212765957446,0.5131489361702128,0.6330425531914894,6.180851063829787,0.15048936170212765,0.26372340425531915,0.2354255319148936,0.14508510638297872,7.893489361702128,0.14422374151983208,kevin durant,Kevin Durant,HOU,SF,78.0,2840.0,0.52,16.4,0.065,0.145,0.307,0.156,0.327,0.82,0.61,0.533,0.512,0.413,Disruptive Defender,three-point range,short paint / floater range,Mid-Range Shot Creator,"Kevin Durant profiles as a mid-range shot creator. They regularly look for shots from three-point range, while making shots most consistently short paint / floater range. On the defensive side, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",2.0,Kevin Durant,37.0,HOU,SF,78.0,78.0,2840.0,0.0,32.0,61.0,8.0,0.0,5.1,-0.3,136.0,81.0,80.0,21.0,162.0,2.0,847.0,38.0,41.0,"CPOY-9,AS,NBA2",18.340425531914892,865.3404255319149,-0.0014744680851063799,0.327,847.0,0.14508510638297872,0.0,0.5162056346236533,0.5371436620401348,0.3413361169102297,0.5117824773413897,0.24308695974497738,0.46745553060466627,Wing,
201143,Al Horford,31,20.216129032258067,6.419354838709677,2.7096774193548385,0.4210322580645161,0.5563225806451613,-0.4741935483870971,0.108,0.16125806451612903,0.18474193548387097,0.3199354838709677,4.559870967741935,0.083189431034624,al horford,Al Horford,GSW,C,45.0,969.0,0.426,18.3,0.099,0.222,0.034,0.012,0.633,0.688,0.458,0.545,0.75,0.361,Rim Protector,three-point range,at the rim,Perimeter Shooter,"Al Horford is a perimeter shooter. Their shot profile is built around three-point range, with their best efficiency coming at the rim. Defensively, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,287.0,Al Horford,39.0,GSW,C,45.0,13.0,969.0,0.0,0.0,0.0,6.0,94.0,-1.7,-1.6,22.0,8.0,33.0,10.0,12.0,0.0,290.0,3.0,7.0,,5.419354838709677,295.4193548387097,-0.1440193548387097,0.633,290.0,0.3199354838709677,94.0,0.1759419374681566,0.5109522056779298,0.6607515657620042,0.17522658610271905,0.6731350289919271,0.3820637227805104,Big,
201144,Mike Conley,44,18.461363636363636,3.9545454545454546,1.2727272727272727,0.3302045454545455,0.52425,-2.8818181818181823,0.050772727272727275,0.11270454545454545,0.28854545454545455,0.11329545454545455,3.0052045454545455,0.06099142997430981,mike conley,Mike Conley,MIN,PG,54.0,991.0,0.335,21.1,0.056,0.107,0.037,0.028,0.772,0.5,0.261,0.375,0.167,0.337,Disruptive Defender,three-point range,three-point range,Balanced Player,"Mike Conley profiles as a balanced player. Their most common shot comes three-point range, and they make shots most consistently three-point range. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",280.0,Mike Conley,38.0,MIN,PG,54.0,15.0,991.0,100.0,0.0,0.0,0.0,0.0,1.2,-3.1,24.0,4.0,51.0,3.0,13.0,15.0,377.0,0.0,3.0,,2.5454545454545454,379.54545454545456,-0.4310113636363636,0.772,377.0,0.11329545454545455,0.0,0.22616829193277005,0.458219772786679,0.8058455114822547,0.22779456193353476,0.16489966274758242,0.3651685091602277,Guard,
201566,Russell Westbrook,50,29.375999999999998,13.04,5.58,0.4236,0.52586,-13.898,0.10054,0.25007999999999997,0.4119,0.22272000000000003,5.5388399999999995,0.1077444692812299,russell westbrook,Russell Westbrook,SAC,SF,64.0,1853.0,0.427,15.6,0.136,0.244,0.099,0.069,0.452,0.693,0.488,0.41,0.293,0.338,Rim Protector,three-point range,at the rim,On-Ball Creator,"Russell Westbrook profiles as an on-ball creator. They combine scoring volume with creation stats, meaning they likely generate offense for themselves and others. Defensively, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,104.0,Russell Westbrook,37.0,SAC,SF,64.0,58.0,1853.0,8.0,48.0,38.0,7.0,0.0,-11.9,-3.3,146.0,47.0,55.0,4.0,88.0,2.0,951.0,13.0,42.0,,11.16,962.16,-0.42818399999999995,0.452,951.0,0.22272000000000003,0.0,0.5740104571852441,0.45873927771588713,0.4718162839248435,0.5746223564954682,0.4340315638450503,0.5159268369258478,Guard,
201567,Kevin Love,27,17.496296296296297,5.7407407407407405,2.2222222222222223,0.34037037037037043,0.494962962962963,-15.07037037037037,0.08588888888888889,0.16085185185185186,0.1737037037037037,0.37966666666666665,3.8727037037037038,0.06966896025266565,kevin love,Kevin Love,UTA,PF,37.0,613.0,0.397,19.5,0.151,0.085,0.035,0.015,0.714,0.367,0.529,0.571,0.667,0.373,Rim Protector,three-point range,short paint / floater range,Elite 3PT Threat,Kevin Love profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient short paint / floater range. Their defensive profile is Rim Protector.,Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,361.0,Kevin Love,37.0,UTA,PF,37.0,5.0,613.0,0.0,0.0,10.0,64.0,26.0,-6.9,1.4,18.0,7.0,36.0,2.0,16.0,4.0,153.0,5.0,1.0,,4.444444444444445,157.44444444444446,0.32389999999999997,0.714,153.0,0.37966666666666665,26.0,0.09356587604556776,0.5969285577057193,0.7453027139874739,0.09244712990936556,0.8200450912072146,0.389703119054436,Wing,
201572,Brook Lopez,44,17.770454545454545,6.068181818181818,2.272727272727273,0.33152272727272725,0.45575000000000004,-5.015909090909091,0.05345454545454545,0.18286363636363634,0.098,0.17506818181818182,3.3302500000000004,0.0673350446314356,brook lopez,Brook Lopez,LAC,C,75.0,1635.0,0.428,18.3,0.127,0.177,0.094,0.017,0.585,0.667,0.51,0.431,0.111,0.36,Disruptive Defender,three-point range,at the rim,Perimeter Shooter,"Brook Lopez is a perimeter shooter. Their shot profile is built around three-point range, with their best efficiency coming at the rim. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",141.0,Brook Lopez,37.0,LAC,C,75.0,40.0,1635.0,0.0,0.0,0.0,0.0,100.0,1.8,0.9,18.0,16.0,84.0,17.0,39.0,3.0,243.0,14.0,19.0,,4.545454545454546,247.54545454545453,0.18752045454545455,0.585,243.0,0.17506818181818182,100.0,0.1473594702657717,0.5718699323504343,0.6106471816283925,0.14682779456193354,0.31683094523840577,0.3398742224182101,Big,
201587,Nicolas Batum,50,19.608,3.66,1.44,0.37944,0.5729,-3.748,0.050460000000000005,0.09376,0.08946,0.15828,3.1671199999999997,0.06659750773047504,nicolas batum,Nicolas Batum,LAC,PF,74.0,1295.0,0.403,24.2,0.008,0.004,0.008,0.021,0.958,0.5,0.0,0.5,0.4,0.404,Disruptive Defender,three-point range,three-point range,Elite 3PT Threat,Nicolas Batum profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient three-point range. Their defensive profile is Disruptive Defender.,"Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",217.0,Nicolas Batum,37.0,LAC,PF,74.0,6.0,1295.0,0.0,0.0,24.0,72.0,4.0,-0.6,-2.7,25.0,4.0,44.0,4.0,2.0,0.0,154.0,0.0,1.0,,2.88,156.88,-0.35751600000000006,0.958,154.0,0.15828,4.0,0.09322888209433176,0.4717239443732305,1.0,0.09305135951661632,0.27554006968641115,0.34208168185134313,Wing,
201935,James Harden,44,35.43863636363636,17.522727272727273,7.340909090909091,0.42206818181818184,0.6020909090909091,-0.39772727272727254,0.14631818181818182,0.30015909090909093,0.4766818181818182,0.16486363636363638,7.170681818181819,0.1398512820010291,james harden,James Harden,2TM,PG,70.0,2438.0,0.434,16.8,0.139,0.224,0.093,0.033,0.51,0.66,0.429,0.467,0.324,0.375,Disruptive Defender,three-point range,at the rim,Elite 3PT Threat,James Harden profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient at the rim. Their defensive profile is Disruptive Defender.,"Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",23.0,James Harden,36.0,2TM,PG,70.0,70.0,2438.0,46.0,52.0,2.0,0.0,0.0,1.4,-1.5,159.0,66.0,61.0,15.0,219.0,3.0,1310.0,39.0,80.0,,14.681818181818182,1324.6818181818182,-0.17554090909090908,0.51,1310.0,0.16486363636363638,0.0,0.7904492247571147,0.5051603780545899,0.5323590814196243,0.7915407854984894,0.29173265758631617,0.6306509909379175,Guard,
201939,Stephen Curry,39,31.323076923076922,19.076923076923077,8.923076923076923,0.4528974358974359,0.6223589743589744,1.9846153846153844,0.14038461538461539,0.30941025641025643,0.23787179487179486,0.1254102564102564,7.714743589743589,0.1515303301911969,stephen curry,Stephen Curry,GSW,PG,43.0,1329.0,0.468,19.6,0.108,0.158,0.063,0.066,0.606,0.698,0.587,0.46,0.509,0.393,Disruptive Defender,three-point range,at the rim,Elite 3PT Threat,Stephen Curry profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient at the rim. Their defensive profile is Disruptive Defender.,"Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",208.0,Stephen Curry,37.0,GSW,PG,43.0,41.0,1329.0,100.0,0.0,0.0,0.0,0.0,2.7,5.0,65.0,34.0,41.0,10.0,92.0,11.0,481.0,24.0,26.0,AS,17.846153846153847,498.84615384615387,0.7876230769230769,0.606,481.0,0.1254102564102564,0.0,0.29739516720502013,0.682133878008597,0.6325678496868476,0.29063444108761327,0.19469626499755624,0.43290978444570144,Guard,
201942,DeMar DeRozan,53,32.72452830188679,13.264150943396226,6.716981132075472,0.49245283018867925,0.5892264150943396,-14.252830188679244,0.11075471698113208,0.21345283018867925,0.22547169811320752,0.11918867924528302,6.206849056603774,0.11571273435259467,demar derozan,DeMar DeRozan,SAC,PF,77.0,2406.0,0.497,14.2,0.091,0.184,0.302,0.277,0.146,0.758,0.573,0.484,0.468,0.32,Disruptive Defender,mid-range,at the rim,Mid-Range Shot Creator,"DeMar DeRozan profiles as a mid-range shot creator. They regularly look for shots from mid-range, while making shots most consistently at the rim. On the defensive side, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",24.0,DeMar DeRozan,36.0,SAC,PF,77.0,77.0,2406.0,0.0,6.0,55.0,39.0,0.0,-12.1,-4.9,51.0,26.0,78.0,9.0,201.0,15.0,786.0,47.0,38.0,,13.433962264150944,799.433962264151,-0.6992433962264151,0.146,786.0,0.11918867924528302,0.0,0.4768570686359883,0.4089343319930596,0.1524008350730689,0.47492447129909365,0.17939416908042558,0.38126839975157245,Wing,
201950,Jrue Holiday,23,28.039130434782606,12.478260869565217,5.434782608695652,0.4306086956521739,0.5417826086956522,2.6521739130434785,0.12282608695652175,0.22417391304347825,0.44765217391304346,0.17343478260869566,5.818260869565218,0.10443708334451855,jrue holiday,Jrue Holiday,POR,PG,53.0,1560.0,0.451,16.7,0.14,0.207,0.097,0.045,0.511,0.707,0.476,0.406,0.469,0.378,Disruptive Defender,three-point range,at the rim,Elite 3PT Threat,Jrue Holiday profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient at the rim. Their defensive profile is Disruptive Defender.,"Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",153.0,Jrue Holiday,35.0,POR,PG,53.0,51.0,1560.0,75.0,25.0,0.0,0.0,0.0,5.5,9.8,91.0,45.0,35.0,3.0,34.0,10.0,759.0,7.0,38.0,,10.869565217391305,769.8695652173913,1.5220304347826086,0.511,759.0,0.17343478260869566,0.0,0.45920604367727297,0.8170752196696932,0.5334029227557412,0.45861027190332326,0.3128135665719098,0.545104044649217,Guard,
202331,Paul George,27,30.51851851851852,13.11111111111111,5.555555555555555,0.4166296296296296,0.5485185185185185,5.307407407407408,0.1138888888888889,0.22,0.23007407407407407,0.1917037037037037,5.738333333333333,0.10522097264396217,paul george,Paul George,PHI,PF,37.0,1135.0,0.439,18.0,0.115,0.105,0.15,0.133,0.497,0.576,0.481,0.39,0.515,0.392,Disruptive Defender,three-point range,at the rim,Perimeter Shooter,"Paul George is a perimeter shooter. Their shot profile is built around three-point range, with their best efficiency coming at the rim. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",255.0,Paul George,35.0,PHI,PF,37.0,37.0,1135.0,0.0,0.0,45.0,55.0,0.0,2.9,4.4,37.0,14.0,42.0,7.0,48.0,10.0,311.0,9.0,17.0,,11.11111111111111,322.1111111111111,0.7175111111111111,0.497,311.0,0.1917037037037037,0.0,0.1918778909533889,0.6692513780827547,0.5187891440501045,0.1879154078549849,0.35774635057274945,0.3764485483523333,Wing,
202685,Jonas Valančiūnas,40,14.63,6.375,3.675,0.6083999999999999,0.65235,-7.205,0.135175,0.2592,0.18002500000000002,0.4046,5.789324999999999,0.12688495246333692,jonas valanciunas,Jonas ValanÄiÅ«nas,DEN,C,65.0,871.0,0.582,7.3,0.333,0.387,0.169,0.044,0.067,0.677,0.616,0.515,0.235,0.308,Rim Protector,short paint / floater range,at the rim,Interior Paint Scorer,"Jonas Valančiūnas is mostly an interior paint scorer. Their shot diet leans toward short paint / floater range, and they are most reliable at the rim. On defense, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,310.0,Jonas ValanÄiÅ«nas,33.0,DEN,C,65.0,6.0,871.0,0.0,0.0,0.0,5.0,95.0,-1.9,-8.9,23.0,18.0,66.0,30.0,58.0,0.0,185.0,10.0,29.0,,7.35,192.35,-1.21362,0.067,185.0,0.4046,95.0,0.11440576773469867,0.31442184067681456,0.069937369519833,0.11178247734138973,0.8813691330190614,0.23417353372710317,Big,
202691,Klay Thompson,47,22.134042553191488,10.51063829787234,4.042553191489362,0.3706595744680851,0.5078297872340425,-5.551063829787234,0.07487234042553191,0.20591489361702128,0.1276382978723404,0.11453191489361703,4.473297872340425,0.08883147896861768,klay thompson,Klay Thompson,DAL,SF,69.0,1497.0,0.393,21.8,0.055,0.037,0.08,0.104,0.724,0.675,0.333,0.397,0.329,0.383,Disruptive Defender,three-point range,mid-range,Elite 3PT Threat,Klay Thompson profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient mid-range. Their defensive profile is Disruptive Defender.,"Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",165.0,Klay Thompson,35.0,DAL,SF,69.0,8.0,1497.0,5.0,38.0,53.0,5.0,0.0,-6.1,-0.6,33.0,20.0,45.0,5.0,11.0,2.0,218.0,0.0,10.0,,8.085106382978724,226.08510638297872,-0.05564042553191489,0.724,218.0,0.11453191489361703,0.0,0.134546858513891,0.5271911106502177,0.755741127348643,0.13172205438066464,0.16794076218967088,0.32894397182744084,Wing,
202695,Kawhi Leonard,38,32.80263157894737,19.44736842105263,9.657894736842104,0.49428947368421056,0.6205526315789474,4.257894736842106,0.1831842105263158,0.32413157894736844,0.2221842105263158,0.22294736842105262,8.637947368421052,0.15715867420880875,kawhi leonard,Kawhi Leonard,LAC,SF,65.0,2085.0,0.505,15.3,0.128,0.205,0.204,0.109,0.354,0.752,0.566,0.525,0.445,0.387,Rim Protector,three-point range,at the rim,Mid-Range Shot Creator,"Kawhi Leonard profiles as a mid-range shot creator. They regularly look for shots from three-point range, while making shots most consistently at the rim. On the defensive side, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,66.0,Kawhi Leonard,34.0,LAC,SF,65.0,65.0,2085.0,0.0,3.0,67.0,30.0,1.0,8.1,14.5,52.0,60.0,35.0,11.0,192.0,0.0,585.0,54.0,34.0,"MVP-7,CPOY-10,AS,NBA2",19.31578947368421,604.3157894736842,2.2418842105263157,0.354,585.0,0.22294736842105262,1.0,0.3603643922463332,0.9493424597226459,0.3695198329853862,0.35347432024169184,0.4345907811134723,0.5157158569125191,Wing,
202696,Nikola Vučević,49,30.787755102040816,13.63265306122449,6.877551020408164,0.5040816326530612,0.5836938775510204,-5.210204081632654,0.12612244897959182,0.2146938775510204,0.19577551020408163,0.3113061224489796,6.479448979591837,0.11552399307720808,nikola vucevic,Nikola VuÄeviÄ,2TM,C,64.0,1818.0,0.493,13.3,0.199,0.324,0.103,0.035,0.339,0.698,0.506,0.512,0.357,0.369,Rim Protector,three-point range,at the rim,High-Impact Balanced Player,"Nikola Vučević profiles as a balanced player. Their most common shot comes three-point range, and they make shots most consistently at the rim. On defense, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,111.0,Nikola VuÄeviÄ,35.0,2TM,C,64.0,49.0,1818.0,0.0,0.0,0.0,1.0,99.0,-1.4,1.8,49.0,20.0,86.0,12.0,30.0,1.0,524.0,5.0,30.0,,13.755102040816327,537.7551020408164,0.3633918367346939,0.339,524.0,0.3113061224489796,99.0,0.3206252305347446,0.6041848595069056,0.3538622129436326,0.3166163141993958,0.6519109385914645,0.4292283643112552,Big,
202699,Tobias Harris,35,27.634285714285717,10.657142857142857,4.885714285714286,0.4600285714285714,0.5791999999999999,6.960000000000001,0.10642857142857143,0.18780000000000002,0.15922857142857144,0.1716285714285714,5.419628571428571,0.10139845817130128,tobias harris,Tobias Harris,DET,PF,63.0,1746.0,0.469,13.4,0.158,0.284,0.175,0.046,0.338,0.635,0.508,0.496,0.3,0.368,Disruptive Defender,three-point range,at the rim,Balanced Player,"Tobias Harris profiles as a balanced player. Their most common shot comes three-point range, and they make shots most consistently at the rim. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",124.0,Tobias Harris,33.0,DET,PF,63.0,63.0,1746.0,0.0,0.0,0.0,99.0,1.0,9.4,2.1,23.0,25.0,73.0,9.0,75.0,2.0,368.0,24.0,35.0,,9.771428571428572,377.7714285714286,0.36648857142857144,0.338,368.0,0.1716285714285714,1.0,0.22510913362504556,0.6047538591634153,0.35281837160751567,0.22235649546827796,0.3083711533393845,0.34722763886276564,Wing,
202710,Jimmy Butler III,38,31.107894736842102,12.157894736842104,6.315789473684211,0.5243421052631579,0.6513421052631579,8.042105263157895,0.15739473684210525,0.2227105263157895,0.2629736842105263,0.20855263157894735,6.970894736842104,0.1281266837893225,jimmy butler iii,,,,,,,,,,,,,,,,,,Rim Protector,Not enough shooting data,Not enough shooting data,On-Ball Creator,"Jimmy Butler III profiles as an on-ball creator. They combine scoring volume with creation stats, meaning they likely generate offense for themselves and others. Defensively, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,,,,,,,,,,,,,,,,,,,,,,0.0,,,,12.631578947368421,12.631578947368421,0.0625657894736842,0.0,0.0,0.20855263157894735,0.0,0.007107305651279249,0.548910535264951,0.0,0.0,0.3991866322909138,0.17998921930584083,Wing,
203076,Anthony Davis,20,31.29,16.7,8.45,0.4931,0.52915,-5.165000000000001,0.1524,0.27135,0.15035,0.40915,7.37365,0.12357639678910945,anthony davis,Anthony Davis,DAL,PF,20.0,626.0,0.506,9.2,0.332,0.278,0.156,0.123,0.111,0.73,0.462,0.365,0.39,0.27,Rim Protector,at the rim,at the rim,Interior Paint Scorer,"Anthony Davis is mostly an interior paint scorer. Their shot diet leans toward at the rim, and they are most reliable at the rim. On defense, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,358.0,Anthony Davis,32.0,DAL,PF,20.0,20.0,626.0,0.0,0.0,0.0,11.0,89.0,-4.0,2.1,15.0,22.0,28.0,2.0,38.0,4.0,130.0,10.0,14.0,,16.9,146.9,0.437745,0.111,130.0,0.40915,89.0,0.08727045754708447,0.6178466447550947,0.11586638830897704,0.07854984894259819,0.8925599508095922,0.303860782429173,Big,
203083,Andre Drummond,38,19.821052631578947,5.447368421052632,2.710526315789474,0.4504736842105263,0.5060526315789474,-2.452631578947368,0.10539473684210526,0.14413157894736842,0.07381578947368421,0.4509736842105263,4.336026315789474,0.06980631965552951,andre drummond,Andre Drummond,PHI,C,63.0,1231.0,0.472,8.2,0.516,0.202,0.015,0.0,0.267,0.563,0.397,0.4,,0.356,Rim Protector,at the rim,at the rim,Balanced Player,"Andre Drummond profiles as a balanced player. Their most common shot comes at the rim, and they make shots most consistently at the rim. On defense, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,226.0,Andre Drummond,32.0,PHI,C,63.0,25.0,1231.0,0.0,0.0,0.0,1.0,99.0,-2.4,-3.1,25.0,12.0,70.0,17.0,32.0,2.0,185.0,8.0,21.0,,5.421052631578948,190.42105263157896,-0.3297078947368421,0.267,185.0,0.4509736842105263,99.0,0.11325411569558565,0.47683345613547684,0.2787056367432151,0.11178247734138973,0.9954261550576585,0.31703671906349057,Big,
203084,Harrison Barnes,51,28.166666666666668,8.215686274509803,3.607843137254902,0.4294509803921569,0.5801960784313726,5.2666666666666675,0.06737254901960785,0.14674509803921568,0.13880392156862745,0.11172549019607844,4.307411764705882,0.0877409178024397,harrison barnes,Harrison Barnes,SAS,PF,77.0,1986.0,0.456,17.2,0.158,0.157,0.054,0.009,0.623,0.769,0.467,0.323,0.2,0.388,Disruptive Defender,three-point range,at the rim,Elite 3PT Threat,Harrison Barnes profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient at the rim. Their defensive profile is Disruptive Defender.,"Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",83.0,Harrison Barnes,33.0,SAS,PF,77.0,52.0,1986.0,0.0,0.0,4.0,88.0,8.0,7.2,-1.5,34.0,19.0,52.0,7.0,54.0,10.0,345.0,11.0,21.0,,7.215686274509804,352.2156862745098,-0.19148235294117644,0.623,345.0,0.11172549019607844,8.0,0.20985142197924522,0.5022312682109198,0.6503131524008351,0.2084592145015106,0.16103830341318737,0.3439951104960231,Wing,
203110,Draymond Green,43,26.565116279069766,7.27906976744186,3.0,0.42030232558139535,0.5389767441860465,-2.281395348837209,0.07988372093023256,0.16504651162790698,0.2953255813953488,0.2509302325581395,4.195279069767442,0.08179938512405058,draymond green,Draymond Green,GSW,PF,68.0,1869.0,0.418,17.5,0.208,0.112,0.039,0.01,0.631,0.725,0.4,0.368,0.2,0.326,Rim Protector,three-point range,at the rim,Balanced Player,"Draymond Green profiles as a balanced player. Their most common shot comes three-point range, and they make shots most consistently at the rim. On defense, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,102.0,Draymond Green,35.0,GSW,PF,68.0,68.0,1869.0,0.0,0.0,6.0,52.0,43.0,-2.7,-4.0,138.0,19.0,97.0,23.0,37.0,16.0,907.0,9.0,16.0,DPOY-11,6.0,913.0,-0.5247209302325582,0.631,907.0,0.2509302325581395,43.0,0.544660141479565,0.4410014068380784,0.6586638830897704,0.5480362537764351,0.5034152061278283,0.5320591367552375,Wing,
203114,Khris Middleton,34,24.329411764705885,8.823529411764707,3.823529411764706,0.433,0.5228235294117647,-9.705882352941176,0.07108823529411765,0.1879705882352941,0.24441176470588236,0.16994117647058826,4.348970588235294,0.08686279081155206,khris middleton,Khris Middleton,2TM,SF,63.0,1439.0,0.42,16.4,0.081,0.161,0.228,0.185,0.344,0.682,0.333,0.472,0.43,0.36,Disruptive Defender,three-point range,at the rim,Mid-Range Shot Creator,"Khris Middleton profiles as a mid-range shot creator. They regularly look for shots from three-point range, while making shots most consistently at the rim. On the defensive side, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",181.0,Khris Middleton,34.0,2TM,SF,63.0,50.0,1439.0,0.0,4.0,27.0,67.0,2.0,-10.9,-2.0,67.0,27.0,80.0,9.0,54.0,8.0,420.0,11.0,25.0,,7.647058823529412,427.6470588235294,-0.2490176470588235,0.344,420.0,0.16994117647058826,2.0,0.2548867067316134,0.4916596287821846,0.3590814196242171,0.2537764350453172,0.3042209710282966,0.33453154343918545,Wing,
203468,CJ McCollum,48,30.087500000000002,15.166666666666666,6.895833333333333,0.44012500000000004,0.5486458333333334,-6.1937500000000005,0.096125,0.24466666666666667,0.22347916666666667,0.12229166666666667,5.9906875,0.11564751751879077,cj mccollum,CJ McCollum,2TM,PG,76.0,2264.0,0.455,16.4,0.135,0.185,0.146,0.092,0.442,0.641,0.479,0.515,0.425,0.375,Disruptive Defender,three-point range,at the rim,Perimeter Shooter,"CJ McCollum is a perimeter shooter. Their shot profile is built around three-point range, with their best efficiency coming at the rim. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",44.0,CJ McCollum,34.0,2TM,PG,76.0,60.0,2264.0,77.0,23.0,0.0,0.0,0.0,0.7,7.0,76.0,40.0,65.0,11.0,107.0,0.0,733.0,28.0,45.0,,13.791666666666666,746.7916666666666,1.0866875,0.442,733.0,0.12229166666666667,0.0,0.44542769525808257,0.737084518223752,0.46137787056367435,0.44290030211480363,0.1870260299241648,0.494641521447619,Guard,
