personId,playerName,games_played,avg_minutes,avg_fga,avg_fgm,fg_pct,ts_pct,net_rating,pie,usg_pct,pct_ast,pct_reb,impact_score,predicted_pie,playerName_key,playerName_shooting,team,pos,games,minutes,fg_pct_total,avg_shot_distance,freq_rim,freq_short_paint,freq_mid,freq_long_mid,freq_3p,fg_rim,fg_short_paint,fg_mid,fg_long_mid,fg_3p,defensive_profile,most_taken_shot,best_made_shot,scorer_profile,profile_description,defensive_description,rk,playerName_pbp,age_pbp,team_pbp,pos_pbp,games_pbp,games_started_pbp,minutes_pbp,pg_pct,sg_pct,sf_pct,pf_pct,c_pct,on_court_per_100,on_off_per_100,bad_pass_turnovers,lost_ball_turnovers,Fouls Committed_Shoot,Fouls Committed_Off.,Fouls Drawn_Shoot,Fouls Drawn_Off.,points_generated_by_assists,and_ones,shots_blocked_against,awards,scoring_value,offensive_creation,lineup_defensive_impact,spacing_value,playmaking_value,rebounding_value,rim_size_value,offense_scaled,defense_scaled,spacing_scaled,playmaking_scaled,rebounding_scaled,lineup_score,lineup_role,games_played_current,avg_minutes_current,avg_pts,avg_reb,avg_ast,avg_stl,avg_blk,avg_tov,avg_plus_minus,total_fgm_current,total_fga_current,total_3pm_current,total_3pa_current,total_ftm_current,total_fta_current,fg_pct_current,three_pct_current,ft_pct_current,net_rating_current,pie_current,ts_pct_current,usg_pct_current,pct_ast_current,pct_reb_current,pct_stl_current,pct_blk_current,team_current,headshot_url
1626174,Christian Wood,21,14.714285714285714,5.523809523809524,2.5714285714285716,0.4829523809523809,0.5612969112491568,-1.7428571428571429,0.1328571428571428,0.5125070821851008,0.0636236033799635,0.3016546878860111,5.601762040974815,0.1147905740752611,christian wood,,,,,,,,,,,,,,,,,,Rim Protector,Not enough shooting data,Not enough shooting data,Balanced Player,"Christian Wood profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,,,,,,,,,,,,,,,,,,,,,,0.0,,,,5.142857142857143,5.142857142857143,0.0904964063658033,0.0,0.0,0.3016546878860111,0.0,0.0025271593826563,0.5552005213382922,0.0,0.0,0.2917348786315935,0.1689844819507949,Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.nba.com/headshots/nba/latest/1040x760/1626174.png
1626179,Terry Rozier,105,28.087238095238092,11.971428571428572,4.914285714285715,0.3901809523809524,0.4923625284592096,-6.8219047619047615,0.2049523809523809,0.4988328190391349,0.1221898305674368,0.1407751225706252,7.2690389377416125,0.2088366665416115,terry rozier,,,,,,,,,,,,,,,,,,Disruptive Defender,Not enough shooting data,Not enough shooting data,High-Impact Balanced Player,"Terry Rozier profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",,,,,,,,,,,,,,,,,,,,,,0.0,,,,9.82857142857143,9.82857142857143,0.0422325367711875,0.0,0.0,0.1407751225706252,0.0,0.0053240891533998,0.5463328227163072,0.0,0.0,0.108858905274813,0.149598731867918,Wing,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,https://cdn.nba.com/headshots/nba/latest/1040x760/1626179.png
1626181,Norman Powell,162,29.694876543209876,14.265432098765432,6.839506172839506,0.4767407407407407,0.611951571201819,4.308641975308642,0.2458641975308642,0.5931638467669681,0.0665112770651226,0.1073477698971716,9.103972530596184,0.2856324967434528,norman powell,Norman Powell,MIA,SG,58.0,1717.0,0.47,15.4,0.2,0.207,0.087,0.048,0.458,0.654,0.497,0.513,0.372,0.38,Disruptive Defender,three-point range,at the rim,Perimeter Shooter,"Norman Powell is a perimeter shooter. Their shot profile is built around three-point range, with their best efficiency coming at the rim. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",130.0,Norman Powell,32.0,MIA,SG,58.0,52.0,1717.0,9.0,87.0,4.0,0.0,0.0,0.5,-3.6,39.0,51.0,53.0,4.0,135.0,2.0,338.0,30.0,51.0,AS,13.679012345679013,351.679012345679,-0.5077956690308485,0.458,338.0,0.1073477698971716,0.0,0.2093765808424276,0.4452741135077163,0.4780793319415449,0.2042296072507552,0.0708611667496357,0.2942901379051709,Guard,77.0,29.388965517241378,16.376623376623378,2.6363636363636362,1.8571428571428572,0.8311688311688312,0.18181818181818182,1.4415584415584415,0.4935064935064935,421.0,895.0,156.0,410.0,263.0,318.0,0.47039106145251397,0.3804878048780488,0.8270440251572327,2.0250000000000004,0.11738636363636364,0.61475,0.26343181818181816,0.14552272727272728,0.12168181818181818,0.22870454545454547,0.07520454545454545,MIA,https://cdn.nba.com/headshots/nba/latest/1040x760/1626181.png
1626192,Pat Connaughton,133,14.759398496240602,3.631578947368421,1.6541353383458646,0.4004285714285714,0.5210510914328841,-0.7360902255639095,0.0848120300751879,0.3085379337975652,0.0978524422157179,0.1725013422243673,4.031356961442655,0.0893251180648356,pat connaughton,,,,,,,,,,,,,,,,,,Disruptive Defender,Not enough shooting data,Not enough shooting data,Balanced Player,"Pat Connaughton profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",,,,,,,,,,,,,,,,,,,,,,0.0,,,,3.308270676691729,3.308270676691729,0.0517504026673102,0.0,0.0,0.1725013422243673,0.0,0.0014320841835847,0.5480815752925139,0.0,0.0,0.1449229217876313,0.1520855196753255,Wing,67.0,6.8740476190476185,1.6417910447761195,0.9104477611940298,0.26865671641791045,0.16417910447761194,0.014925373134328358,0.16417910447761194,-0.43283582089552236,38.0,85.0,21.0,52.0,13.0,20.0,0.4470588235294118,0.40384615384615385,0.65,9.618181818181819,0.11518181818181818,0.40377272727272734,0.134,0.2075909090909091,0.17300000000000001,0.10604545454545455,0.015136363636363637,CHA,https://cdn.nba.com/headshots/nba/latest/1040x760/1626192.png
1626196,Josh Richardson,27,21.29962962962963,6.888888888888889,2.888888888888889,0.3916666666666666,0.5305148079561766,-10.074074074074074,0.1251851851851851,0.3837155515916571,0.0820021352362788,0.1118219825196195,5.247864415940732,0.1351325754834513,josh richardson,,,,,,,,,,,,,,,,,,Disruptive Defender,Not enough shooting data,Not enough shooting data,Balanced Player,"Josh Richardson profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",,,,,,,,,,,,,,,,,,,,,,0.0,,,,5.777777777777778,5.777777777777778,0.0335465947558858,0.0,0.0,0.1118219825196195,0.0,0.0029061471564698,0.5447369225805185,0.0,0.0,0.0759471202498911,0.1449414015327066,Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.nba.com/headshots/nba/latest/1040x760/1626196.png
1626204,Larry Nance Jr.,103,17.614660194174757,4.475728155339806,2.3300970873786406,0.4877184466019417,0.5708656753966191,-3.007766990291262,0.1218446601941747,0.3167675829054845,0.0928180172115897,0.2356168648715936,4.989336075495972,0.1182218334093616,larry nance jr,,,,,,,,,,,,,,,,,,Rim Protector,Not enough shooting data,Not enough shooting data,Balanced Player,"Larry Nance Jr. profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,,,,,,,,,,,,,,,,,,,,,,0.0,,,,4.660194174757281,4.660194174757281,0.070685059461478,0.0,0.0,0.2356168648715936,0.0,0.002239055084699,0.5515605095630501,0.0,0.0,0.216667972909606,0.1604525467156027,Wing,61.0,12.653142857142857,2.1475409836065573,1.5245901639344261,0.5573770491803278,0.3442622950819672,0.09836065573770492,0.32786885245901637,-0.2786885245901639,52.0,124.0,21.0,63.0,6.0,13.0,0.41935483870967744,0.3333333333333333,0.46153846153846156,-6.520833333333333,-0.06866666666666667,0.43354166666666666,0.13799999999999998,0.12879166666666667,0.22595833333333334,0.21762499999999999,0.0625,CLE,https://cdn.nba.com/headshots/nba/latest/1040x760/1626204.png
1626220,Royce O'Neale,200,25.6468,7.59,3.17,0.40848,0.5693101177917039,-2.327,0.16545,0.3456700893039666,0.0924885030820617,0.188692266216771,5.990520531983045,0.1505558753973889,royce oneale,Royce O'Neale,PHO,SF,78.0,2213.0,0.421,23.0,0.061,0.083,0.021,0.003,0.832,0.684,0.346,0.462,0.5,0.408,Rim Protector,three-point range,three-point range,Elite 3PT Threat,Royce O'Neale profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient three-point range. Their defensive profile is Rim Protector.,Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,53.0,Royce O'Neale,32.0,PHO,SF,78.0,67.0,2213.0,0.0,7.0,69.0,23.0,0.0,-3.1,-11.0,64.0,16.0,90.0,13.0,9.0,7.0,505.0,1.0,7.0,,6.34,511.34,-1.593392320134969,0.832,505.0,0.188692266216771,0.0,0.3046791414270873,0.2458134401741067,0.8684759916492693,0.3051359516616314,0.1633275649059286,0.3604427670185079,Wing,79.0,28.167435897435897,9.683544303797468,4.708860759493671,2.632911392405063,1.0632911392405062,0.4050632911392405,1.3037974683544304,-1.4303797468354431,263.0,625.0,212.0,520.0,27.0,38.0,0.4208,0.4076923076923077,0.7105263157894737,-1.9384615384615382,0.0814423076923077,0.5974807692307692,0.14182692307692307,0.19415384615384615,0.18999999999999997,0.1840576923076923,0.14292307692307693,PHX,https://cdn.nba.com/headshots/nba/latest/1040x760/1626220.png
1626224,Cedi Osman,40,16.625,4.7,2.325,0.4676249999999999,0.5807223175079159,-10.715,0.104,0.3390988639270373,0.092019027584043,0.1781245398621559,4.794114680377822,0.1169009914225408,cedi osman,,,,,,,,,,,,,,,,,,Disruptive Defender,Not enough shooting data,Not enough shooting data,Efficient Role Finisher,"Cedi Osman profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",,,,,,,,,,,,,,,,,,,,,,0.0,,,,4.65,4.65,0.0534373619586467,0.0,0.0,0.1781245398621559,0.0,0.0022329701232336,0.5483915265398709,0.0,0.0,0.151314956346975,0.1531225653189586,Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.nba.com/headshots/nba/latest/1040x760/1626224.png
1627732,Ben Simmons,59,21.36152542372881,4.372881355932203,2.3728813559322033,0.486864406779661,0.4916780483680588,-1.0677966101694916,0.1506779661016949,0.2940910487526969,0.2535029102947644,0.2399718506066957,5.1538942087112645,0.1185512887336194,ben simmons,,,,,,,,,,,,,,,,,,Rim Protector,Not enough shooting data,Not enough shooting data,Balanced Player,"Ben Simmons profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,,,,,,,,,,,,,,,,,,,,,,0.0,,,,4.745762711864407,4.745762711864407,0.0719915551820087,0.0,0.0,0.2399718506066957,0.0,0.0022901314359831,0.5518005568364637,0.0,0.0,0.2216183981155692,0.1610280315950661,Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.nba.com/headshots/nba/latest/1040x760/1627732.png
1627734,Domantas Sabonis,140,34.25928571428572,12.728571428571428,7.457142857142857,0.5917357142857144,0.6535648157864424,0.5457142857142857,0.3739285714285714,0.523063946491364,0.1961779080188847,0.3994334617983761,11.225750911770628,0.3170213243265204,domantas sabonis,Domantas Sabonis,SAC,C,19.0,564.0,0.543,6.6,0.421,0.376,0.077,0.005,0.122,0.699,0.458,0.706,0.0,0.185,Rim Protector,at the rim,at the rim,Rim-Dominant Big,"Domantas Sabonis profiles as a rim-dominant big. They take a large share of their shots at the rim, finish best at the rim, and their defensive profile as a Rim Protector suggests they impact the game around the basket.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,366.0,Domantas Sabonis,29.0,SAC,C,19.0,15.0,564.0,0.0,0.0,0.0,18.0,82.0,-14.8,-5.4,13.0,20.0,32.0,15.0,32.0,1.0,174.0,8.0,18.0,,14.914285714285716,188.9142857142857,-0.6901699614604873,0.122,174.0,0.3994334617983761,82.0,0.1122213806352332,0.4117658126763172,0.127348643006263,0.1051359516616314,0.4028825462536556,0.2177341516656407,Big,22.0,29.439473684210526,13.681818181818182,9.818181818181818,3.5454545454545454,0.8181818181818182,0.18181818181818182,2.3181818181818183,-8.045454545454545,120.0,221.0,5.0,27.0,56.0,77.0,0.5429864253393665,0.18518518518518517,0.7272727272727273,-13.373684210526315,0.13178947368421054,0.6040526315789474,0.22252631578947368,0.24973684210526317,0.4369473684210526,0.19957894736842108,0.09647368421052631,SAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1627734.png
1627736,Malik Beasley,131,28.18114503816794,11.6793893129771,4.984732824427481,0.43,0.5890852318793216,2.817557251908397,0.1869465648854961,0.4697192698211633,0.0554931846267146,0.1027204372905667,7.255549197112352,0.2171996693562025,malik beasley,,,,,,,,,,,,,,,,,,Disruptive Defender,Not enough shooting data,Not enough shooting data,High-Impact Balanced Player,"Malik Beasley profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",,,,,,,,,,,,,,,,,,,,,,0.0,,,,9.969465648854962,9.969465648854962,0.03081613118717,0.0,0.0,0.1027204372905667,0.0,0.0054081897227491,0.5442352444467706,0.0,0.0,0.0656011577931253,0.1447822027801048,Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.nba.com/headshots/nba/latest/1040x760/1627736.png
1627739,Kris Dunn,197,24.408984771573603,5.634517766497462,2.6040609137055837,0.4658629441624365,0.5573077746437933,1.9091370558375635,0.1395431472081218,0.2926227239354316,0.138989070214761,0.1351806316751354,5.261737299721025,0.1305066018901885,kris dunn,Kris Dunn,LAC,PG,82.0,2230.0,0.476,14.3,0.187,0.27,0.082,0.013,0.449,0.719,0.481,0.487,0.333,0.374,Disruptive Defender,three-point range,at the rim,Perimeter Shooter,"Kris Dunn is a perimeter shooter. Their shot profile is built around three-point range, with their best efficiency coming at the rim. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",51.0,Kris Dunn,31.0,LAC,PG,82.0,68.0,2230.0,85.0,16.0,0.0,0.0,0.0,1.5,0.7,69.0,21.0,93.0,9.0,36.0,6.0,697.0,10.0,23.0,,5.208121827411167,702.2081218274112,0.1455541895025406,0.449,697.0,0.1351806316751354,0.0,0.4186094196458366,0.5653164907322106,0.4686847599164927,0.4211480362537764,0.1024995024137804,0.4314403583956169,Guard,82.0,26.990487804878047,7.2682926829268295,3.3048780487804876,3.597560975609756,1.5975609756097562,0.17073170731707318,1.353658536585366,0.18292682926829268,227.0,477.0,80.0,214.0,62.0,81.0,0.4758909853249476,0.37383177570093457,0.7654320987654321,-1.615686274509804,0.06505882352941177,0.5631764705882353,0.1310392156862745,0.2360392156862745,0.12850980392156863,0.30519607843137253,0.06288235294117647,LAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1627739.png
1627741,Buddy Hield,186,21.330645161290324,8.741935483870968,3.7204301075268815,0.3954516129032258,0.5309109120498877,-1.271505376344086,0.1515591397849462,0.4762796621448752,0.085212072698222,0.1451933513364665,6.120829694848016,0.162990162412007,buddy hield,Buddy Hield,2TM,SG,51.0,819.0,0.437,19.4,0.159,0.11,0.037,0.046,0.648,0.75,0.611,0.5,0.133,0.349,Disruptive Defender,three-point range,at the rim,Balanced Player,"Buddy Hield profiles as a balanced player. Their most common shot comes three-point range, and they make shots most consistently at the rim. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",324.0,Buddy Hield,33.0,2TM,SG,51.0,3.0,819.0,0.0,26.0,62.0,12.0,0.0,-5.5,-6.4,26.0,15.0,23.0,2.0,12.0,0.0,178.0,1.0,11.0,,7.440860215053763,185.44086021505376,-0.91644199459906,0.648,178.0,0.1451933513364665,0.0,0.1101480730042323,0.3701920181730989,0.6764091858037579,0.1075528700906344,0.1138812204736524,0.26021202067196,Wing,80.0,15.858627450980391,4.875,1.45,0.8875,0.4875,0.1125,0.6,-1.075,143.0,327.0,74.0,212.0,30.0,37.0,0.43730886850152906,0.3490566037735849,0.8108108108108109,-4.636363636363637,0.09497727272727273,0.5437500000000001,0.18584090909090908,0.14043181818181819,0.17736363636363636,0.18786363636363637,0.07422727272727273,GSW,https://cdn.nba.com/headshots/nba/latest/1040x760/1627741.png
1627742,Brandon Ingram,129,32.91426356589147,16.37984496124031,7.7984496124031,0.4775968992248062,0.5697873237945164,-0.0953488372093023,0.2964341085271318,0.6325856740734866,0.1364313931096094,0.1677797838634233,10.150502311778585,0.3206374271506381,brandon ingram,Brandon Ingram,TOR,SF,77.0,2604.0,0.477,14.8,0.147,0.136,0.266,0.177,0.274,0.725,0.383,0.504,0.447,0.382,Disruptive Defender,three-point range,at the rim,Mid-Range Shot Creator,"Brandon Ingram profiles as a mid-range shot creator. They regularly look for shots from three-point range, while making shots most consistently at the rim. On the defensive side, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",13.0,Brandon Ingram,28.0,TOR,SF,77.0,77.0,2604.0,0.0,4.0,76.0,20.0,0.0,0.9,-5.9,75.0,75.0,80.0,21.0,168.0,1.0,707.0,38.0,69.0,AS,15.5968992248062,722.5968992248062,-0.834666064840973,0.274,707.0,0.1677797838634233,0.0,0.4307795979825093,0.3852170111071142,0.2860125260960334,0.427190332326284,0.1395558039729743,0.3681925845141131,Wing,79.0,33.629999999999995,20.949367088607595,5.443037974683544,3.5949367088607596,0.7341772151898734,0.6962025316455697,2.367088607594937,0.5443037974683544,614.0,1288.0,135.0,353.0,292.0,356.0,0.4767080745341615,0.38243626062322944,0.8202247191011236,1.0156862745098039,0.12280392156862745,0.5692549019607843,0.26805882352941174,0.18682352941176472,0.19166666666666668,0.13127450980392158,0.2088235294117647,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1627742.png
1627745,Damian Jones,26,7.269230769230769,2.269230769230769,1.3846153846153846,0.4338461538461538,0.4702648370881833,-20.496153846153845,0.0603846153846153,0.325099645968067,0.0943556443556443,0.2773640832851359,3.451378418585299,0.0753532666800237,damian jones,,,,,,,,,,,,,,,,,,Rim Protector,Not enough shooting data,Not enough shooting data,Balanced Player,"Damian Jones profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.769230769230769,2.769230769230769,0.0832092249855407,0.0,0.0,0.2773640832851359,0.0,0.0011103281667074,0.5538616206486734,0.0,0.0,0.2641231185481959,0.1653218482836709,Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.nba.com/headshots/nba/latest/1040x760/1627745.png
1627747,Caris LeVert,168,23.59369047619047,8.839285714285714,3.898809523809524,0.427720238095238,0.5353845833806203,4.267261904761905,0.1766071428571428,0.4719705191159563,0.1549746765401839,0.1286080388059141,6.563785264564251,0.1707246059257103,caris levert,Caris LeVert,DET,SG,60.0,1154.0,0.417,15.3,0.192,0.217,0.105,0.026,0.46,0.627,0.447,0.415,0.1,0.333,Disruptive Defender,three-point range,at the rim,On-Ball Creator,"Caris LeVert profiles as an on-ball creator. They combine scoring volume with creation stats, meaning they likely generate offense for themselves and others. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",249.0,Caris LeVert,31.0,DET,SG,60.0,0.0,1154.0,4.0,33.0,56.0,8.0,0.0,0.8,-10.4,49.0,22.0,56.0,3.0,32.0,7.0,372.0,10.0,20.0,,7.797619047619048,379.79761904761904,-1.5214175883582255,0.46,372.0,0.1286080388059141,0.0,0.2261607386892385,0.2590376228837659,0.4801670146137787,0.2247734138972809,0.0950282656779006,0.2592289213462219,Wing,62.0,19.0845,7.145161290322581,1.8870967741935485,2.564516129032258,0.8225806451612904,0.6612903225806451,1.3225806451612903,-0.11290322580645161,163.0,391.0,60.0,180.0,57.0,84.0,0.41687979539641945,0.3333333333333333,0.6785714285714286,3.9735294117647055,0.08126470588235293,0.5525,0.17373529411764707,0.2746470588235294,0.10049999999999999,0.24938235294117644,0.20594117647058824,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/1627747.png
1627749,Dejounte Murray,91,33.50043956043956,17.494505494505493,7.714285714285714,0.4382967032967033,0.5349656308807934,-5.47032967032967,0.3252747252747253,0.66629091922387,0.2124013068313146,0.1830228449481641,10.516599610211,0.313690508338727,dejounte murray,,,,,,,,,,,,,,,,,,Disruptive Defender,Not enough shooting data,Not enough shooting data,On-Ball Creator,"Dejounte Murray profiles as an on-ball creator. They combine scoring volume with creation stats, meaning they likely generate offense for themselves and others. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",,,,,,,,,,,,,,,,,,,,,,0.0,,,,15.428571428571429,15.428571428571429,0.0549068534844492,0.0,0.0,0.1830228449481641,0.0,0.0086667613184348,0.5486615216332571,0.0,0.0,0.1568829867468965,0.1563203836103779,Wing,16.0,27.575,14.625,4.6875,5.5625,1.4375,0.1875,2.9375,1.25,88.0,182.0,19.0,62.0,39.0,45.0,0.4835164835164835,0.3064516129032258,0.8666666666666667,,,,,,,,,,https://cdn.nba.com/headshots/nba/latest/1040x760/1627749.png
1627750,Jamal Murray,181,34.75011049723757,17.45303867403315,8.38121546961326,0.4725966850828729,0.5935066217973896,7.181767955801106,0.3338121546961326,0.6179687573717488,0.1907675560116571,0.1199899171999147,10.957065114942296,0.3462767569982684,jamal murray,Jamal Murray,DEN,PG,75.0,2652.0,0.483,16.3,0.127,0.195,0.14,0.124,0.414,0.688,0.46,0.524,0.423,0.435,Disruptive Defender,three-point range,at the rim,Perimeter Shooter,"Jamal Murray is a perimeter shooter. Their shot profile is built around three-point range, with their best efficiency coming at the rim. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",9.0,Jamal Murray,28.0,DEN,PG,75.0,75.0,2652.0,100.0,0.0,0.0,0.0,0.0,6.7,4.8,116.0,38.0,73.0,7.0,142.0,24.0,1288.0,35.0,57.0,"CPOY-2,AS,NBA3",16.76243093922652,1304.7624309392263,0.7559969751599744,0.414,1288.0,0.1199899171999147,0.0,0.7782775476797574,0.6774753933366348,0.4321503131524008,0.7782477341389729,0.0852318233882004,0.6318503701316391,Guard,77.0,35.15653333333333,24.74025974025974,4.285714285714286,6.9480519480519485,0.8571428571428571,0.37662337662337664,2.220779220779221,5.597402597402597,657.0,1360.0,245.0,563.0,346.0,390.0,0.48308823529411765,0.4351687388987567,0.8871794871794871,6.114893617021277,0.14812765957446808,0.6150851063829788,0.27540425531914897,0.35540425531914893,0.14093617021276594,0.22346808510638297,0.1244468085106383,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/1627750.png
1627751,Jakob Poeltl,121,27.227438016528925,8.694214876033058,5.603305785123967,0.6455785123966942,0.6495158992576884,0.3876033057851239,0.2427272727272727,0.4159258731551215,0.0909341204940385,0.3075636562495381,8.382465559785787,0.248242188560424,jakob poeltl,Jakob Poeltl,TOR,C,46.0,1149.0,0.7,3.7,0.59,0.297,0.113,0.0,0.0,0.809,0.576,0.457,,,Rim Protector,at the rim,at the rim,Rim-Dominant Big,"Jakob Poeltl profiles as a rim-dominant big. They take a large share of their shots at the rim, finish best at the rim, and their defensive profile as a Rim Protector suggests they impact the game around the basket.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,250.0,Jakob Poeltl,30.0,TOR,C,46.0,44.0,1149.0,0.0,0.0,0.0,0.0,100.0,1.7,-1.7,26.0,11.0,83.0,15.0,43.0,4.0,216.0,12.0,12.0,,11.206611570247937,227.20661157024793,-0.1627309031251386,0.0,216.0,0.3075636562495381,100.0,0.135078289880443,0.5086741345756296,0.0,0.1305135951661631,0.2984517561846626,0.2240963847311672,Big,48.0,24.77891304347826,10.270833333333334,6.729166666666667,1.9375,0.8333333333333334,0.6666666666666666,1.1875,1.0,217.0,310.0,0.0,0.0,59.0,98.0,0.7,,0.6020408163265306,-1.7476190476190474,0.10376190476190475,0.6890476190476191,0.13961904761904761,0.1311904761904762,0.34376190476190477,0.1569047619047619,0.31742857142857145,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1627751.png
1627752,Taurean Prince,151,25.294172185430465,6.66887417218543,3.0264900662251657,0.4399933774834437,0.589196994339084,-2.785430463576158,0.1347019867549669,0.3144967244835635,0.0655285256160894,0.1316634696489603,5.476385756487691,0.1474873693546658,taurean prince,Taurean Prince,MIL,SF,26.0,611.0,0.45,20.3,0.063,0.089,0.089,0.026,0.733,0.833,0.294,0.412,0.6,0.436,Disruptive Defender,three-point range,three-point range,Elite 3PT Threat,Taurean Prince profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient three-point range. Their defensive profile is Disruptive Defender.,"Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",362.0,Taurean Prince,31.0,MIL,SF,26.0,7.0,611.0,0.0,20.0,69.0,11.0,0.0,-3.1,4.0,23.0,7.0,25.0,0.0,4.0,2.0,116.0,2.0,5.0,,6.052980132450331,122.05298013245032,0.6394990408946881,0.733,116.0,0.1316634696489603,0.0,0.072311483298394,0.6560707985574454,0.7651356993736952,0.0700906344410876,0.0985014531417715,0.3245718566230592,Wing,26.0,23.291923076923077,9.192307692307692,3.1153846153846154,1.7692307692307692,0.6153846153846154,0.23076923076923078,1.1923076923076923,-1.9615384615384615,86.0,191.0,61.0,140.0,6.0,6.0,0.450261780104712,0.4357142857142857,1.0,3.3875,0.0375,0.634375,0.1075,0.079625,0.095375,0.14275,0.09375,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/1627752.png
